"f1","f2","f3"
502.478666666667,-0.154471714285714,6.15712380952381
504.51725,-0.15525175,6.160125
506.553333333334,-0.156050476190476,6.16445714285715
508.450666666667,-0.156695428571429,6.16907619047619
510.348761904762,-0.157401714285714,6.17293333333333
512.243523809524,-0.158093333333333,6.17514285714286
514.137142857143,-0.158844095238095,6.17922857142857
516.031523809524,-0.159795428571429,6.18591428571428
517.924380952381,-0.160398761904762,6.19288571428571
519.957666666667,-0.160828583333333,6.20284166666666
521.992380952381,-0.161330571428571,6.21180952380952
523.891238095238,-0.161854285714286,6.21847619047619
525.795238095238,-0.162768857142857,6.22543809523809
527.695714285714,-0.163705523809524,6.2323238095238
529.594380952381,-0.164380666666667,6.23837142857142
531.49019047619,-0.165276761904762,6.24427619047619
533.52025,-0.166293833333333,6.24931666666666
535.552285714286,-0.167439904761905,6.2546
537.445238095238,-0.168606571428571,6.25869523809523
539.332857142857,-0.169613238095238,6.25961904761904
541.220190476191,-0.170384857142857,6.26101904761905
543.107523809524,-0.171004761904762,6.26228571428571
544.994666666667,-0.171687714285714,6.26491428571429
546.88219047619,-0.172511619047619,6.2674
548.908333333333,-0.173172083333333,6.26996666666667
550.933428571428,-0.173747333333333,6.27187619047619
552.82780952381,-0.17439419047619,6.27602857142857
554.72780952381,-0.174969714285714,6.28366666666666
556.62819047619,-0.175328095238095,6.29194285714285
558.533333333333,-0.176037809523809,6.30138095238094
560.439047619047,-0.17676419047619,6.3100857142857
562.345714285714,-0.177308666666667,6.31920952380951
564.388666666667,-0.177988416666667,6.32773333333332
566.426761904762,-0.178562761904762,6.33213333333333
568.334,-0.179267904761905,6.33675238095237
570.248095238095,-0.180145142857143,6.34333333333333
572.171523809524,-0.180892761904762,6.34904761904762
574.113428571428,-0.18165419047619,6.3566
576.063904761905,-0.182396476190476,6.36756190476191
578.155666666667,-0.18308275,6.379075
